1961	3
0	0	146
0	2	0
195	2	0
196	0	147
0	1	0
198	2	0
199	0	148
0	0	149
0	0	150
0	2	0
203	0	151
0	2	0
205	0	152
205	0	153
205	0	154
205	0	155
205	0	156
0	2	0
211	0	157
211	0	158
211	0	159
211	0	160
0	0	161
0	2	0
217	0	162
217	0	163
217	0	164
217	0	165
217	0	166
217	0	167
217	0	168
217	0	169
217	0	170
217	0	171
217	0	172
217	0	173
217	0	174
217	0	175
217	0	176
217	0	177
217	0	178
217	0	179
217	0	180
217	0	181
217	0	182
217	0	183
217	0	184
217	0	185
217	0	186
217	0	187
217	0	188
217	0	189
217	0	190
217	0	191
217	0	192
217	0	193
0	2	0
250	0	194
250	0	195
250	0	196
250	0	197
250	0	198
250	0	199
250	0	200
250	0	201
250	0	202
250	0	203
250	0	204
250	0	205
250	0	206
250	0	207
250	0	208
250	0	209
250	0	210
250	0	211
250	0	212
250	0	213
250	0	214
250	0	215
250	0	216
250	0	217
250	0	218
250	0	219
250	0	220
250	0	221
250	0	222
250	0	223
250	0	224
250	0	225
250	0	226
250	0	227
250	0	228
250	0	229
250	0	230
250	0	231
250	0	232
250	0	233
250	0	234
250	0	235
250	0	236
250	0	237
250	0	238
250	0	239
250	0	240
250	0	241
250	0	242
250	0	243
250	0	244
250	0	245
250	0	246
250	0	247
250	0	248
250	0	249
250	0	250
250	0	251
250	0	252
250	0	253
250	0	254
250	0	255
250	0	256
250	0	257
250	0	258
250	0	259
250	0	260
250	0	261
250	0	262
250	0	263
250	0	264
250	0	265
250	0	266
250	0	267
250	0	268
250	0	269
250	0	270
250	0	271
250	0	272
250	0	273
250	0	274
250	0	275
250	0	276
250	0	277
250	0	278
250	0	279
250	0	280
250	0	281
250	0	282
250	0	283
250	0	284
250	0	285
250	0	286
250	0	287
250	0	288
250	0	289
250	0	290
250	0	291
250	0	292
250	0	293
250	0	294
250	0	295
250	0	296
250	0	297
250	0	298
250	0	299
250	0	300
250	0	301
250	0	302
250	0	303
250	0	304
250	0	305
250	0	306
250	0	307
250	0	308
250	0	309
250	0	310
250	0	311
250	0	312
250	0	313
250	0	314
250	0	315
250	0	316
250	0	317
250	0	318
250	0	319
250	0	320
250	0	321
250	0	322
250	0	323
250	0	324
250	0	325
250	0	326
250	0	327
250	0	328
250	0	329
250	0	330
250	0	331
250	0	332
250	0	333
250	0	334
250	0	335
250	0	336
250	0	337
250	0	338
250	0	339
250	0	340
250	0	341
250	0	342
250	0	343
250	0	344
250	0	345
250	0	346
250	0	347
250	0	348
250	0	349
250	0	350
250	0	351
250	0	352
250	0	353
250	0	354
250	0	355
250	0	356
250	0	357
250	0	358
250	0	359
250	0	360
250	0	361
250	0	362
250	0	363
250	0	364
250	0	365
250	0	366
250	0	367
250	0	368
250	0	369
250	0	370
250	0	371
217	0	372
217	0	373
217	0	374
217	0	375
217	0	376
217	0	377
217	0	378
217	0	379
217	0	380
217	0	381
217	0	382
217	0	383
217	0	384
217	0	385
217	0	386
217	0	387
217	0	388
217	0	389
217	0	390
217	0	391
217	0	392
217	0	393
217	0	394
217	0	395
217	0	396
217	0	397
217	0	398
217	0	399
217	0	400
217	0	401
217	0	402
217	0	403
217	0	404
217	0	405
217	0	406
217	0	407
217	0	408
217	0	409
217	0	410
217	0	411
217	0	412
217	0	413
217	0	414
217	0	415
217	0	416
217	0	417
217	0	418
217	0	419
217	0	420
217	0	421
217	0	422
217	0	423
217	0	424
217	0	425
217	0	426
217	0	427
217	0	428
217	0	429
217	0	430
217	0	431
217	0	432
217	0	433
217	0	434
217	0	435
217	0	436
217	0	437
217	0	438
217	0	439
217	0	440
217	0	441
217	0	442
217	0	443
217	0	444
217	0	445
217	0	446
217	0	447
217	0	448
217	0	449
217	0	450
217	0	451
217	0	452
217	0	453
217	0	454
217	0	455
217	0	456
217	0	457
217	0	458
217	0	459
217	0	460
217	0	461
217	0	462
217	0	463
217	0	464
217	0	465
217	0	466
217	0	467
217	0	468
217	0	469
217	0	470
217	0	471
217	0	472
217	0	473
217	0	474
217	0	475
217	0	476
217	0	477
217	0	478
217	0	479
217	0	480
217	0	481
217	0	482
217	0	483
217	0	484
217	0	485
217	0	486
217	0	487
217	0	488
217	0	489
217	0	490
217	0	491
217	0	492
217	0	493
217	0	494
217	0	495
217	0	496
217	0	497
217	0	498
217	0	499
217	0	500
217	0	501
217	0	502
217	0	503
217	0	504
217	0	505
217	0	506
217	0	507
217	0	508
217	0	509
217	0	510
217	0	511
217	0	512
217	0	513
217	0	514
217	0	515
217	0	516
217	0	517
217	0	518
217	0	519
217	0	520
217	0	521
217	0	522
217	0	523
217	0	524
217	0	525
217	0	526
217	0	527
217	0	528
217	0	529
217	0	530
217	0	531
217	0	532
217	0	533
217	0	534
217	0	535
217	0	536
217	0	537
217	0	538
217	0	539
217	0	540
217	0	541
217	0	542
217	0	543
217	0	544
217	0	545
217	0	546
217	0	547
217	0	548
217	0	549
217	0	550
217	0	551
217	0	552
217	0	553
217	0	554
217	0	555
217	0	556
217	0	557
217	0	558
217	0	559
217	0	560
217	0	561
217	0	562
217	0	563
217	0	564
217	0	565
217	0	566
217	0	567
217	0	568
217	0	569
217	0	570
217	0	571
217	0	572
217	0	573
217	0	574
217	0	575
217	0	576
217	0	577
217	0	578
217	0	579
217	0	580
217	0	581
217	0	582
217	0	583
217	0	584
217	0	585
217	0	586
217	0	587
217	0	588
217	0	589
217	0	590
217	0	591
217	0	592
217	0	593
217	0	594
217	0	595
217	0	596
217	0	597
217	0	598
217	0	599
217	0	600
217	0	601
217	0	602
217	0	603
217	0	604
217	0	605
217	0	606
217	0	607
217	0	608
217	0	609
217	0	610
217	0	611
217	0	612
217	0	613
217	0	614
217	0	615
217	0	616
217	0	617
217	0	618
217	0	619
217	0	620
217	0	621
217	0	622
217	0	623
217	0	624
217	0	625
217	0	626
217	0	627
217	0	628
217	0	629
217	0	630
217	0	631
217	0	632
217	0	633
217	0	634
217	0	635
217	0	636
217	0	637
217	0	638
217	0	639
217	0	640
217	0	641
217	0	642
217	0	643
217	0	644
217	0	645
217	0	646
217	0	647
217	0	648
217	0	649
217	0	650
217	0	651
217	0	652
217	0	653
217	0	654
217	0	655
217	0	656
217	0	657
217	0	658
217	0	659
217	0	660
217	0	661
217	0	662
217	0	663
217	0	664
217	0	665
217	0	666
217	0	667
217	0	668
217	0	669
217	0	670
217	0	671
217	0	672
217	0	673
217	0	674
217	0	675
217	0	676
217	0	677
217	0	678
217	0	679
217	0	680
217	0	681
217	0	682
217	0	683
217	0	684
217	0	685
217	0	686
217	0	687
217	0	688
217	0	689
217	0	690
217	0	691
217	0	692
217	0	693
217	0	694
217	0	695
217	0	696
217	0	697
217	0	698
217	0	699
217	0	700
217	0	701
217	0	702
217	0	703
217	0	704
217	0	705
217	0	706
217	0	707
217	0	708
217	0	709
217	0	710
217	0	711
217	0	712
217	0	713
217	0	714
217	0	715
217	0	716
217	0	717
217	0	718
217	0	719
0	2	0
777	1	0
778	2	0
779	0	720
777	0	721
777	1	0
782	2	0
783	0	722
777	0	723
777	1	0
786	2	0
787	0	724
777	0	725
777	1	0
790	2	0
791	0	726
777	0	727
777	1	0
794	2	0
795	0	728
777	0	729
777	1	0
798	2	0
799	0	730
777	0	731
777	1	0
802	2	0
803	0	732
777	0	733
777	1	0
806	2	0
807	0	734
777	0	735
777	1	0
810	2	0
811	0	736
777	0	737
